Category,Fibre 1 Number,Fibre 1,Fibre 1 % Range,Fiber 2 Number,Fibre 2,Fibre 2 % Range,Fibre 3 Number,Fibre 3,Fibre 3 % Range,Fibre 4 Number,Fibre 4,Fibre 4 % Range,Fibre 5 Number,Fibre 5,Fibre 5 % Range,Total Findings,Layers,survey
"Underwear, socks, night clothes",5,Cotton,71-80%,30,Polyamide/nylon,21-30%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,81-90%,30,Polyamide/nylon,<10%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,81-90%,30,Polyamide/nylon,10-20%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,71-80%,30,Polyamide/nylon,21-30%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,71-80%,30,Polyamide/nylon,10-20%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,81-90%,30,Polyamide/nylon,<10%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,61-70%,30,Polyamide/nylon,21-30%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,61-70%,30,Polyamide/nylon,21-30%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,71-80%,30,Polyamide/nylon,10-20%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,71-80%,30,Polyamide/nylon,10-20%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,71-80%,30,Polyamide/nylon,10-20%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,71-80%,30,Polyamide/nylon,21-30%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,71-80%,30,Polyamide/nylon,10-20%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,51-60%,30,Polyamide/nylon,31-40%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,20,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,71-80%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,71-80%,35,Polyester,10-20%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,61-70%,35,Polyester,21-30%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,61-70%,35,Polyester,31-40%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,71-80%,35,Polyester,21-30%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,71-80%,35,Polyester,21-30%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,81-90%,35,Polyester,10-20%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,71-80%,35,Polyester,21-30%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,71-80%,35,Polyester,21-30%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,51-60%,35,Polyester,41-50%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,71-80%,35,Polyester,10-20%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,71-80%,35,Polyester,10-20%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,91-100%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,91-100%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,81-90%,25,Viscose,<10%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,4,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,91-100%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,71-80%,30,Polyamide/nylon,21-30%,52,Other,<10%,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,81-90%,43,Elastane/spandex,10-20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,Survey 1
"Underwear, socks, night clothes",5,Cotton,91-100%,43,Elastane/spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,Survey 1
"Underwear, socks, night clothes",5,Cotton,91-100%,43,Elastane/spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,Survey 1
"Underwear, socks, night clothes",5,Cotton,91-100%,43,Elastane/spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,Survey 1
"Underwear, socks, night clothes",5,Cotton,91-100%,43,Elastane/spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",5,Cotton,91-100%,43,Elastane/spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",5,Cotton,91-100%,43,Elastane/spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,Survey 1
"Underwear, socks, night clothes",5,Cotton,91-100%,43,Elastane/spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",5,Cotton,91-100%,43,Elastane/spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",5,Cotton,91-100%,43,Elastane/spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",5,Cotton,91-100%,43,Elastane/spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",5,Cotton,91-100%,43,Elastane/spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,Survey 1
"Underwear, socks, night clothes",5,Cotton,91-100%,43,Elastane/spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",5,Cotton,91-100%,43,Elastane/spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,Survey 1
"Underwear, socks, night clothes",5,Cotton,91-100%,43,Elastane/spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",5,Cotton,91-100%,43,Elastane/spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",5,Cotton,91-100%,43,Elastane/spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",5,Cotton,91-100%,43,Elastane/spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",5,Cotton,91-100%,43,Elastane/spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,Survey 1
"Underwear, socks, night clothes",5,Cotton,91-100%,43,Elastane/spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",5,Cotton,91-100%,43,Elastane/spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",5,Cotton,91-100%,43,Elastane/spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,Survey 1
"Underwear, socks, night clothes",5,Cotton,91-100%,43,Elastane/spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",5,Cotton,91-100%,43,Elastane/spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",5,Cotton,91-100%,43,Elastane/spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,Survey 1
"Underwear, socks, night clothes",5,Cotton,91-100%,43,Elastane/spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",33,Lyocell,91-100%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 2
"Underwear, socks, night clothes",33,Lyocell,91-100%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 2
"Underwear, socks, night clothes",30,Polyamide/nylon,91-100%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 2
"Underwear, socks, night clothes",30,Polyamide/nylon,91-100%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",30,Polyamide/nylon,91-100%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",30,Polyamide/nylon,91-100%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",35,Polyester,91-100%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",35,Polyester,91-100%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 2
"Underwear, socks, night clothes",35,Polyester,91-100%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0,Survey 2
"Underwear, socks, night clothes",35,Polyester,91-100%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,Survey 2
"Underwear, socks, night clothes",35,Polyester,91-100%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,91-100%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,Survey 2
"Underwear, socks, night clothes",35,Polyester,91-100%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,Survey 2
"Underwear, socks, night clothes",5,Cotton,91-100%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,Survey 2
"Underwear, socks, night clothes",25,Viscose,91-100%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,91-100%,52,Other,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,91-100%,30,Polyamide/nylon,<10%,35,Polyester,<10%,43,Elastane/Spandex,<10%,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",35,Polyester,91-100%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,51-60%,30,Polyamide/nylon,31-40%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",5,Cotton,61-70%,30,Polyamide/nylon,31-40%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",5,Cotton,61-70%,30,Polyamide/nylon,31-40%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",5,Cotton,71-80%,30,Polyamide/nylon,21-30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",5,Cotton,71-80%,30,Polyamide/nylon,21-30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",5,Cotton,71-80%,30,Polyamide/nylon,21-30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",5,Cotton,71-80%,30,Polyamide/nylon,10-20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",5,Cotton,51-60%,30,Polyamide/nylon,41-50%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,61-70%,30,Polyamide/nylon,31-40%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,61-70%,30,Polyamide/nylon,21-30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,71-80%,30,Polyamide/nylon,21-30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,71-80%,30,Polyamide/nylon,10-20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,71-80%,35,Polyester,10-20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",5,Cotton,91-100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,Survey 1
"Underwear, socks, night clothes",5,Cotton,91-100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",5,Cotton,91-100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",5,Cotton,91-100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",5,Cotton,91-100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,91-100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,91-100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,91-100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,91-100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,91-100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,91-100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,91-100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,91-100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,91-100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,91-100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,91-100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,91-100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,91-100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,91-100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,Survey 2
"Underwear, socks, night clothes",5,Cotton,91-100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 2
"Underwear, socks, night clothes",22,Modal,91-100%,43,Elastane/spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",22,Modal,91-100%,43,Elastane/spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",22,Modal,91-100%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 2
"Underwear, socks, night clothes",52,Other,61-70%,5,Cotton,21-30%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,1,0,Survey 2
"Underwear, socks, night clothes",52,Other,61-70%,5,Cotton,21-30%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,1,0,Survey 2
"Underwear, socks, night clothes",30,Polyamide/nylon,81-90%,51,Metallic fibre (or other name of material fibre/yarn),10-20%,43,Elastane/spandex,<10%,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",30,Polyamide/nylon,81-90%,51,Metallic fibre (or other name of material fibre/yarn),10-20%,43,Elastane/spandex,<10%,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",30,Polyamide/nylon,91-100%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,Survey 1
"Underwear, socks, night clothes",30,Polyamide/nylon,71-80%,35,Polyester,10-20%,43,Elastane/spandex,<10%,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",30,Polyamide/nylon,81-90%,35,Polyester,<10%,43,Elastane/spandex,<10%,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",30,Polyamide/nylon,91-100%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",30,Polyamide/nylon,91-100%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",30,Polyamide/nylon,91-100%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",30,Polyamide/nylon,91-100%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",30,Polyamide/nylon,81-90%,43,Elastane/Spandex,10-20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,Survey 2
"Underwear, socks, night clothes",30,Polyamide/nylon,91-100%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",30,Polyamide/nylon,91-100%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",30,Polyamide/nylon,91-100%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",30,Polyamide/nylon,81-90%,43,Elastane/Spandex,10-20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,Survey 2
"Underwear, socks, night clothes",30,Polyamide/nylon,71-80%,35,Polyester,10-20%,43,Elastane/Spandex,<10%,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",30,Polyamide/nylon,61-70%,35,Polyester,10-20%,43,Elastane/Spandex,10-20%,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",30,Polyamide/nylon,81-90%,43,Elastane/spandex,10-20%,35,Polyester,<10%,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",30,Polyamide/nylon,81-90%,43,Elastane/Spandex,10-20%,35,Polyester,<10%,NA,NA,NA,NA,NA,NA,1,0,Survey 2
"Underwear, socks, night clothes",30,Polyamide/nylon,81-90%,43,Elastane/Spandex,<10%,37,Polypropylene,<10%,NA,NA,NA,NA,NA,NA,0,0,Survey 2
"Underwear, socks, night clothes",30,Polyamide/nylon,61-70%,43,Elastane/spandex,31-40%,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,Survey 1
"Underwear, socks, night clothes",30,Polyamide/nylon,61-70%,43,Elastane/spandex,31-40%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",30,Polyamide/nylon,71-80%,43,Elastane/spandex,21-30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,Survey 1
"Underwear, socks, night clothes",30,Polyamide/nylon,71-80%,43,Elastane/spandex,21-30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,Survey 1
"Underwear, socks, night clothes",30,Polyamide/nylon,71-80%,43,Elastane/spandex,21-30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,Survey 1
"Underwear, socks, night clothes",30,Polyamide/nylon,71-80%,43,Elastane/spandex,10-20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,Survey 1
"Underwear, socks, night clothes",30,Polyamide/nylon,81-90%,43,Elastane/spandex,10-20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,Survey 1
"Underwear, socks, night clothes",30,Polyamide/nylon,81-90%,43,Elastane/spandex,10-20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,Survey 1
"Underwear, socks, night clothes",30,Polyamide/nylon,81-90%,43,Elastane/spandex,10-20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,Survey 1
"Underwear, socks, night clothes",30,Polyamide/nylon,81-90%,43,Elastane/spandex,10-20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,Survey 1
"Underwear, socks, night clothes",30,Polyamide/nylon,81-90%,43,Elastane/spandex,10-20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,Survey 1
"Underwear, socks, night clothes",30,Polyamide/nylon,81-90%,43,Elastane/spandex,10-20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,Survey 1
"Underwear, socks, night clothes",30,Polyamide/nylon,81-90%,43,Elastane/spandex,10-20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",30,Polyamide/nylon,81-90%,43,Elastane/spandex,10-20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,Survey 1
"Underwear, socks, night clothes",30,Polyamide/nylon,81-90%,43,Elastane/spandex,10-20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",30,Polyamide/nylon,81-90%,43,Elastane/spandex,10-20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",30,Polyamide/nylon,81-90%,43,Elastane/spandex,10-20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",30,Polyamide/nylon,81-90%,43,Elastane/spandex,10-20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",30,Polyamide/nylon,81-90%,43,Elastane/spandex,10-20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,Survey 1
"Underwear, socks, night clothes",30,Polyamide/nylon,81-90%,43,Elastane/spandex,10-20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",30,Polyamide/nylon,81-90%,43,Elastane/spandex,10-20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",30,Polyamide/nylon,81-90%,43,Elastane/spandex,10-20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,Survey 1
"Underwear, socks, night clothes",30,Polyamide/nylon,81-90%,43,Elastane/spandex,10-20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,Survey 1
"Underwear, socks, night clothes",30,Polyamide/nylon,91-100%,43,Elastane/spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",30,Polyamide/nylon,91-100%,43,Elastane/spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",30,Polyamide/nylon,91-100%,43,Elastane/spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,Survey 1
"Underwear, socks, night clothes",30,Polyamide/nylon,91-100%,43,Elastane/spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",30,Polyamide/nylon,91-100%,43,Elastane/spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",30,Polyamide/nylon,91-100%,43,Elastane/spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,Survey 1
"Underwear, socks, night clothes",30,Polyamide/nylon,91-100%,43,Elastane/spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",30,Polyamide/nylon,91-100%,43,Elastane/spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",30,Polyamide/nylon,91-100%,43,Elastane/spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",30,Polyamide/nylon,91-100%,43,Elastane/spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",30,Polyamide/nylon,91-100%,43,Elastane/spandex,<10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Survey 1
"Underwear, socks, night clothes",30,Polyamide/nylon,51-60%,43,Elastane/spandex,31-40%,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,Survey 1
